show_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
s178,s6550,s1773,s8292,s3970,s8668,s3295,s7824,s787,s1139,s664,s1371,s5555,s6907,s8641,s5582,s8718,s3314,s5678,s7538,s2366
s179,s4939,s8408,s7042,s999,s1451,s2979,s3907,s7268,s5820,s4836,s6877,s8013,s3306,s2317,s7921,s4044,s6158,s3945,s1232,s7412
s180,s991,s6839,s4892,s7545,s2625,s8521,s6414,s6976,s3964,s2506,s5231,s8598,s4081,s3174,s89,s5839,s1089,s1726,s2181,s1183
s181,s3373,s5213,s25,s1683,s3777,s7032,s4913,s6281,s5531,s2639,s1682,s4145,s4403,s4565,s1094,s3895,s1110,s1031,s7140,s1496
s182,s8504,s447,s4477,s113,s1057,s4598,s4940,s6531,s278,s8751,s4206,s5143,s8584,s648,s3844,s4984,s1485,s4972,s3986,s5779
s183,s8720,s5696,s8757,s2450,s3514,s1031,s354,s2545,s6479,s4961,s221,s7350,s4655,s219,s8079,s1276,s4089,s6351,s5606,s1424
s184,s3870,s2708,s5504,s1634,s5953,s7974,s7443,s3598,s2088,s8101,s374,s1609,s5491,s6211,s366,s94,s8743,s8205,s5670,s6894
s185,s4228,s1147,s2199,s6981,s755,s7436,s5473,s4906,s8552,s4409,s958,s7420,s1704,s8337,s2524,s7913,s2686,s8732,s2797,s2514
s186,s5019,s6210,s6959,s750,s1918,s3785,s4881,s3406,s2468,s5514,s1070,s1846,s4577,s496,s6915,s7811,s8722,s1175,s3507,s2896
s187,s5399,s6312,s6166,s6225,s1712,s5410,s8726,s3468,s6667,s1493,s7760,s888,s2062,s1306,s5878,s7664,s5366,s655,s8581,s953
s188,s1210,s8393,s2322,s7733,s1388,s1486,s5144,s8010,s6666,s6421,s2313,s8460,s6777,s1834,s811,s3475,s3316,s5977,s4386,s3069
s189,s2861,s330,s4475,s7578,s2070,s1495,s8455,s5334,s8570,s3598,s1070,s1402,s7080,s3984,s8412,s8589,s1059,s3823,s7774,s4330
s190,s8788,s197,s696,s7678,s1441,s6762,s4228,s843,s3304,s721,s7151,s5129,s5867,s1959,s1404,s1660,s262,s2159,s3488,s737
s191,s870,s1282,s2722,s4575,s5065,s3137,s4692,s2697,s19,s6297,s5023,s6589,s6845,s3246,s8771,s6729,s4882,s2611,s2732,s141
s192,s5119,s6572,s1981,s6320,s3870,s1634,s130,s2708,s514,s5166,s1259,s7336,s6634,s7582,s184,s8695,s6601,s1770,s922,s8616
s193,s5782,s4317,s2267,s7884,s536,s6173,s6513,s7652,s4922,s248,s5815,s1967,s6955,s5591,s4662,s159,s6233,s4098,s4615,s5734
s194,s4838,s8672,s5504,s4831,s1910,s868,s4099,s6736,s4125,s6158,s4998,s8101,s656,s2024,s4835,s4521,s1622,s8361,s7068,s6585
s195,s299,s558,s7400,s4168,s4414,s2620,s6591,s630,s4025,s2915,s6683,s7518,s3113,s701,s1571,s4066,s2395,s4125,s2725,s5893
s196,s247,s3215,s1233,s3789,s3649,s4879,s6194,s1608,s901,s4583,s8754,s2619,s7138,s6269,s6538,s7370,s5305,s1997,s834,s6360
s197,s1566,s1561,s4658,s6424,s3883,s7462,s1409,s6805,s2195,s4014,s5474,s784,s190,s7620,s1715,s4228,s2996,s1234,s4061,s5476
s198,s1025,s5454,s7860,s7369,s8785,s692,s7288,s8621,s4845,s6795,s3819,s5014,s7702,s2349,s6504,s3630,s2957,s4975,s395,s7946
s199,s5600,s1123,s2002,s2329,s6597,s6085,s4428,s832,s8025,s7066,s979,s2890,s259,s2147,s6810,s5688,s6762,s4732,s6806,s7950
s200,s749,s2887,s145,s6258,s3130,s1023,s1006,s7332,s662,s3992,s228,s6468,s6727,s1217,s1333,s1300,s6238,s2230,s2130,s1603
s201,s6071,s7463,s7160,s1378,s8803,s5544,s4566,s5604,s2061,s283,s8771,s6510,s3800,s6247,s8277,s4454,s7190,s5953,s5855,s7103
s202,s6708,s6319,s5104,s6862,s3861,s5391,s2823,s8521,s6545,s2588,s1678,s8367,s1023,s4507,s6803,s2203,s2185,s8727,s7221,s1063
s203,s3533,s7734,s8154,s5719,s3922,s3465,s3321,s1087,s2581,s98,s4689,s8791,s4560,s1708,s5602,s3909,s2944,s4827,s7475,s1716
s206,s4835,s2267,s789,s314,s3494,s3493,s3517,s6205,s5596,s7186,s8464,s5957,s5342,s3073,s2735,s2453,s2697,s6663,s2386,s2602
s208,s3032,s7322,s7087,s3854,s6052,s4556,s8080,s6866,s4554,s6633,s996,s7928,s1503,s4093,s8524,s4239,s3218,s6879,s6520,s2104
s209,s8232,s8369,s2852,s5753,s1243,s3788,s2210,s5299,s167,s7203,s7684,s3552,s3814,s2330,s8273,s2993,s842,s419,s74,s8468
s210,s3135,s3377,s5440,s1349,s4583,s3197,s3009,s216,s217,s8376,s1077,s2281,s4290,s3852,s5335,s5337,s1631,s3960,s3715,s5336
s211,s6947,s5992,s2579,s7999,s8338,s2165,s1810,s4559,s2985,s1878,s1537,s308,s5223,s3730,s4940,s1826,s3294,s3422,s19,s2347
s212,s5082,s5455,s4010,s4976,s1567,s533,s7985,s1784,s5691,s494,s3593,s1128,s3411,s1492,s7963,s3777,s5738,s3259,s1921,s7957
s213,s3353,s6291,s6420,s2476,s8364,s4733,s612,s3017,s1677,s8085,s6550,s3970,s8013,s6944,s1048,s5711,s178,s717,s5168,s228
s214,s2141,s5110,s1348,s468,s1096,s6044,s6263,s3576,s2171,s5237,s3455,s3201,s5998,s491,s4215,s6898,s6192,s1449,s8215,s315
s215,s472,s1998,s6022,s88,s3852,s936,s5056,s8613,s3525,s7778,s854,s8018,s2861,s5028,s2228,s5555,s2136,s1660,s1107,s5080
s216,s6975,s6552,s6543,s2364,s3224,s5461,s5298,s6547,s2489,s8753,s1680,s7703,s5306,s3952,s2702,s1773,s3360,s5945,s3377,s210
s217,s8613,s719,s8698,s4290,s1405,s6270,s6961,s6915,s7927,s4452,s88,s6013,s3332,s1011,s1981,s1223,s8190,s5566,s3968,s1891
s219,s383,s5323,s8477,s6479,s5382,s3317,s221,s5947,s2027,s3285,s1444,s3936,s355,s1699,s561,s337,s6656,s8555,s5945,s7887
s220,s3349,s5411,s8256,s3537,s2959,s2324,s6672,s4670,s2799,s4289,s1945,s1725,s72,s7095,s4138,s1404,s4657,s1473,s6654,s1667
s221,s888,s7151,s1047,s6726,s2601,s3049,s1397,s219,s5316,s1799,s5958,s3656,s5454,s7365,s5399,s1833,s3332,s7831,s3928,s7244
s222,s6348,s6470,s6800,s7665,s6503,s662,s5565,s5193,s3413,s379,s3157,s7111,s8621,s1815,s2614,s1863,s2587,s1688,s640,s5913
s223,s5482,s8508,s1919,s1878,s2016,s6174,s5325,s4130,s2837,s3904,s8465,s636,s5032,s6742,s5783,s1916,s4477,s2522,s5447,s4362
s224,s921,s4214,s7788,s8339,s32,s6146,s7731,s3922,s4196,s4393,s5393,s3011,s6683,s6285,s5940,s5648,s5419,s8485,s292,s1862
s225,s497,s2705,s1512,s5110,s765,s3546,s7983,s7143,s7402,s1334,s259,s5744,s5976,s1117,s2890,s120,s1361,s655,s678,s6807
s226,s3719,s1795,s5513,s7927,s6149,s8014,s5247,s900,s506,s8758,s3659,s6600,s8124,s3528,s1023,s271,s4007,s4180,s3359,s492
s227,s4071,s972,s3274,s2537,s1734,s5052,s443,s7766,s3056,s1462,s7371,s2667,s2758,s8761,s2980,s6584,s8777,s3449,s1914,s4293
s228,s4170,s6085,s4197,s1063,s8521,s1512,s2635,s4078,s1023,s4705,s1530,s3946,s4914,s2504,s3081,s2863,s5402,s4088,s989,s3071
s229,s6671,s3103,s8078,s7268,s7202,s6326,s1890,s6760,s7730,s5312,s166,s142,s6087,s4367,s5923,s7064,s2677,s2960,s555,s2891
s230,s4820,s3864,s1313,s7505,s6654,s3819,s4919,s4060,s5958,s6745,s8803,s2898,s950,s251,s1694,s4734,s6220,s6880,s5485,s5839
s231,s4411,s5105,s6036,s1123,s4788,s8703,s3767,s5377,s8266,s713,s6829,s3621,s2714,s3279,s8500,s8605,s540,s7784,s8218,s5671
s232,s6654,s3399,s3844,s6738,s5440,s3741,s7547,s4017,s5660,s344,s8011,s308,s8226,s7565,s1210,s7815,s447,s3063,s6245,s7870
s233,s7124,s1698,s8036,s1012,s888,s8748,s2924,s3197,s403,s104,s8080,s3454,s7728,s6506,s5561,s8506,s3032,s152,s8479,s2493
s234,s8012,s8473,s398,s1962,s3349,s6996,s5046,s6949,s2560,s6372,s7335,s1124,s4094,s8745,s7982,s3880,s7039,s7774,s7564,s1054
s235,s287,s3540,s5167,s6405,s5145,s1170,s154,s5830,s6869,s7279,s1521,s3910,s1246,s7197,s786,s2796,s1620,s7280,s6584,s8647
s236,s5841,s478,s867,s5323,s8525,s2308,s3205,s1144,s2448,s5723,s642,s4354,s1903,s2375,s3849,s4831,s1469,s3076,s3442,s6815
s237,s238,s239,s240,s2424,s5996,s1119,s7261,s2440,s1738,s4450,s1638,s836,s6459,s1300,s6872,s8527,s7010,s4840,s3078,s6477
s238,s237,s239,s240,s2424,s5996,s1119,s7261,s2440,s1738,s4450,s1638,s836,s6459,s1300,s6872,s8527,s7010,s4840,s3078,s6477
s239,s237,s238,s240,s2424,s5996,s1119,s7261,s2440,s1738,s4450,s1638,s836,s6459,s1300,s6872,s8527,s7010,s4840,s3078,s6477
s240,s237,s238,s239,s2424,s5996,s1119,s7261,s2440,s1738,s4450,s1638,s836,s6459,s1300,s6872,s8527,s7010,s4840,s3078,s6477
s241,s1469,s2792,s6338,s5347,s5981,s2424,s2096,s8275,s2059,s4008,s6279,s8189,s4954,s5108,s2030,s7788,s1926,s2431,s5740,s5485
s242,s4589,s940,s7926,s3539,s8129,s5360,s2405,s883,s1803,s6152,s3362,s6787,s7282,s5066,s1565,s4845,s6297,s5168,s953,s1035
s243,s6378,s8696,s5563,s623,s7813,s6693,s682,s4554,s8475,s4908,s7908,s4247,s6826,s737,s4939,s4847,s4261,s4772,s1717,s6080
s244,s2225,s7534,s3670,s2824,s2444,s4301,s4819,s6186,s7256,s1220,s2204,s1598,s1810,s4527,s8238,s5466,s2483,s798,s7121,s4481
s245,s4820,s1843,s6400,s4946,s3863,s6515,s4389,s2229,s4224,s4044,s6389,s5030,s2236,s2834,s5274,s1968,s8235,s7017,s4686,s4264
s246,s3893,s2698,s7658,s314,s2735,s8650,s1222,s8649,s2452,s4401,s1805,s692,s4038,s5987,s7711,s3854,s1835,s2559,s8464,s616
s247,s4153,s3649,s2044,s196,s4879,s1377,s2207,s6538,s4583,s4619,s6701,s2619,s3370,s5738,s3380,s3255,s2197,s8510,s108,s4018
s248,s1858,s4630,s7402,s2698,s7534,s6573,s7350,s7863,s2023,s6775,s366,s4602,s1631,s8681,s7793,s8667,s2540,s1866,s1345,s4882
s249,s5367,s3750,s4088,s2524,s2349,s4226,s4168,s3869,s6371,s4488,s8258,s469,s3240,s8058,s3955,s481,s4921,s3469,s1103,s2962
s250,s356,s3710,s3399,s2679,s3316,s1448,s8064,s5412,s5440,s3893,s3203,s4605,s7653,s4347,s5282,s7079,s411,s642,s4084,s6769
s251,s1498,s7364,s3819,s5071,s7065,s1380,s2187,s5402,s1579,s453,s7811,s7469,s6824,s8510,s8785,s7345,s688,s5515,s1690,s7562
s252,s4078,s902,s3348,s8145,s7624,s3681,s2644,s3889,s6245,s4538,s120,s4266,s5582,s4040,s7388,s6086,s570,s2145,s6296,s7144
s253,s4120,s2411,s8266,s7007,s7314,s4979,s4175,s5353,s8575,s966,s1433,s4810,s5635,s1712,s5961,s2644,s202,s5894,s1238,s6078
s254,s2579,s4324,s4905,s8553,s3630,s6706,s304,s6789,s6829,s4981,s1824,s7305,s1489,s4039,s104,s4579,s7702,s5987,s2616,s7103
s255,s24,s2580,s6405,s3910,s235,s1170,s3954,s1978,s4525,s1636,s6561,s7654,s4290,s146,s1097,s1354,s8045,s7458,s3407,s3821
s256,s569,s3935,s3485,s1140,s6931,s1147,s1644,s4376,s6394,s3544,s3056,s1368,s5350,s7441,s5104,s5813,s524,s923,s4440,s92
s257,s6771,s3949,s554,s1593,s2969,s4919,s2345,s6045,s6761,s3920,s2889,s6078,s7455,s8257,s4414,s3987,s3456,s6967,s4029,s5782
s258,s5668,s1570,s2341,s5606,s308,s1810,s3308,s8222,s5493,s2983,s1326,s7096,s2608,s172,s3153,s1690,s7479,s6508,s2514,s6354
s259,s8533,s1047,s1837,s268,s4593,s2053,s2002,s5533,s2329,s6085,s5600,s4428,s832,s8025,s979,s8303,s225,s3994,s1527,s199
s260,s4583,s6698,s4039,s1598,s1115,s3107,s5015,s4570,s5310,s3344,s5081,s5357,s421,s8407,s1031,s2657,s4443,s5763,s306,s2225
s261,s8013,s4183,s7668,s7744,s6286,s8567,s4551,s8630,s4806,s4709,s5437,s3714,s6047,s4916,s6845,s7981,s7624,s973,s2995,s5424
s262,s1632,s1404,s1097,s3595,s4849,s1603,s3863,s3111,s8163,s4935,s2978,s7522,s8213,s3849,s1243,s3263,s1115,s3184,s8272,s734
s263,s678,s2276,s2017,s4852,s8135,s193,s5347,s3220,s3425,s5986,s370,s1709,s5591,s6079,s5250,s4996,s2210,s3339,s3877,s8109
s264,s786,s812,s3678,s2665,s3394,s1372,s5618,s6243,s2079,s4857,s1506,s4873,s741,s2159,s1919,s1720,s3645,s5871,s5308,s4423
s265,s7826,s7635,s6909,s8686,s82,s6001,s8509,s2955,s2618,s2765,s7140,s8495,s301,s5169,s100,s4785,s3746,s6158,s1006,s489
s266,s1460,s804,s3877,s460,s3334,s6371,s3240,s6291,s8779,s7490,s6737,s7951,s7872,s2452,s3403,s4657,s518,s2124,s2046,s543
s267,s1046,s3490,s111,s877,s6650,s7450,s5,s3624,s752,s2894,s8341,s3279,s2265,s4305,s8067,s8244,s6974,s5274,s3283,s1023
s268,s3154,s7840,s2456,s259,s6361,s4262,s7466,s1241,s2641,s7863,s3222,s8042,s5864,s8554,s5765,s764,s8027,s5591,s5029,s8715
s269,s7618,s5957,s689,s8392,s4474,s6294,s1603,s7914,s7134,s4528,s4707,s6883,s1961,s2444,s6968,s6237,s354,s8567,s3090,s5277
s270,s6110,s5581,s4066,s3518,s8114,s587,s8804,s6126,s7908,s4873,s3877,s4810,s5442,s362,s1925,s2554,s2187,s8670,s8396,s6240
s271,s359,s7715,s6147,s6381,s6671,s610,s6099,s2945,s1377,s7438,s8124,s3719,s680,s8014,s226,s1142,s4007,s4517,s6782,s7804
s273,s4004,s2820,s4680,s3042,s2906,s2364,s8672,s6634,s544,s6922,s7316,s4889,s77,s2950,s5618,s991,s3040,s47,s7767,s8767
s274,s7191,s314,s697,s3458,s3686,s8762,s3840,s3715,s6519,s6992,s5029,s2559,s885,s5152,s951,s5778,s1081,s5733,s3837,s2401
s275,s2055,s4379,s4085,s7710,s515,s6372,s481,s2932,s4444,s4846,s3061,s4641,s3180,s918,s6709,s2301,s7493,s527,s5350,s7190
s276,s2094,s3474,s3981,s3352,s2388,s8099,s3990,s3167,s7794,s6662,s952,s2253,s7746,s7134,s4470,s3737,s7072,s4280,s306,s2429
s277,s4475,s3815,s6884,s2010,s8373,s4028,s3634,s4056,s1547,s5773,s1349,s6021,s7307,s3093,s1378,s7954,s2545,s3031,s1620,s2276
s278,s1103,s6579,s2104,s6124,s6246,s804,s7549,s182,s1063,s618,s3877,s4242,s3142,s3431,s2210,s3334,s8213,s6371,s3240,s602
s279,s5918,s3941,s1762,s8437,s3459,s5478,s8334,s3193,s8548,s6252,s752,s4490,s950,s3645,s6173,s8492,s3127,s4417,s6686,s2432
s280,s81,s891,s5982,s6761,s1335,s6522,s1433,s8272,s1169,s5442,s4471,s6226,s8783,s8595,s2011,s7620,s2424,s2524,s3405,s1351
s281,s3379,s5544,s3242,s3378,s4228,s2238,s2033,s849,s2190,s5284,s512,s5893,s8070,s3404,s1074,s4551,s7610,s4740,s7128,s9
s282,s2667,s2131,s1249,s7586,s3483,s8073,s1837,s5521,s1200,s7919,s7028,s1334,s1017,s5009,s3548,s5095,s7302,s146,s439,s1068
s283,s3163,s201,s3656,s8012,s7834,s1232,s5223,s7527,s8650,s2900,s198,s3931,s3543,s7170,s2778,s7993,s2573,s4970,s1374,s963
s284,s6727,s2305,s4919,s5085,s4620,s6283,s1706,s6162,s1243,s3224,s2420,s868,s2633,s6707,s2478,s20,s7382,s8153,s4836,s8204
s285,s2214,s7199,s824,s8236,s4412,s6532,s3830,s655,s2983,s484,s5387,s119,s2834,s3867,s6821,s4869,s1444,s3743,s4978,s147
s286,s7538,s1512,s787,s2576,s744,s5582,s8292,s5678,s137,s2366,s2581,s5367,s6934,s5470,s3224,s8661,s8552,s7916,s8437,s7824
s287,s235,s5393,s3540,s6434,s7650,s3029,s2081,s5909,s2967,s1396,s1620,s2293,s6749,s8647,s3398,s3708,s1556,s4385,s5870,s8582
s288,s7640,s2023,s7826,s507,s1262,s8592,s8520,s2426,s2235,s3782,s2964,s4829,s4273,s248,s4078,s1808,s7060,s7311,s6403,s1003
s289,s3824,s124,s7868,s802,s1159,s617,s5844,s8785,s5273,s7653,s5593,s5251,s8373,s2226,s559,s4514,s3433,s3318,s3469,s6418
s290,s7829,s1996,s6645,s8153,s1125,s1084,s1682,s4383,s3134,s2843,s6621,s4361,s8170,s7832,s3736,s1584,s7228,s3278,s3064,s6689
s291,s7614,s2806,s6687,s5869,s4638,s1012,s999,s7355,s3419,s7239,s1768,s5633,s1215,s889,s332,s6253,s1919,s7778,s7124,s976
s292,s3875,s1906,s7973,s3767,s1248,s4269,s2768,s1532,s5485,s7788,s87,s2206,s478,s7731,s7423,s4196,s7971,s2717,s1965,s1012
s293,s6243,s7698,s7491,s1516,s3709,s7034,s1233,s2747,s8710,s1202,s4206,s166,s439,s4971,s7955,s3956,s5627,s6239,s6577,s4985
s294,s1937,s4623,s1259,s7183,s2390,s8325,s8626,s3745,s1835,s1709,s48,s1672,s5408,s1569,s2436,s4279,s3857,s5899,s2433,s3606
s295,s4764,s5274,s1412,s4053,s2380,s1248,s5110,s727,s7846,s4313,s495,s3080,s421,s7395,s3228,s5925,s2124,s955,s6745,s3550
s296,s7391,s6904,s8304,s6434,s815,s28,s7348,s5858,s574,s2476,s575,s3057,s424,s8456,s39,s8570,s5838,s2409,s3488,s6484
s297,s5080,s7007,s1067,s2871,s900,s3303,s4666,s4622,s8000,s7702,s7652,s5058,s1189,s1659,s8201,s6300,s712,s3372,s6530,s5325
s298,s1368,s2075,s2575,s6745,s2109,s7564,s7234,s1066,s6138,s1813,s4416,s2690,s3450,s6569,s4550,s7306,s398,s1855,s8542,s7290
s299,s195,s2049,s4283,s7717,s2437,s1586,s2467,s6468,s2016,s8298,s6206,s3711,s2413,s5223,s2434,s7838,s8780,s1449,s3690,s7431
s300,s912,s624,s1380,s3511,s3056,s3835,s3141,s2014,s7371,s6270,s2030,s5570,s44,s5216,s1068,s843,s2482,s4732,s5532,s5033
s301,s8132,s6824,s3665,s8125,s3321,s4656,s3264,s3844,s4388,s7386,s2096,s7628,s8236,s3406,s5737,s8510,s6893,s3020,s4017,s5689
s302,s3052,s2361,s6208,s6366,s7438,s7683,s2484,s27,s1527,s4212,s1313,s6596,s5719,s4568,s7825,s4599,s8510,s2860,s7420,s203
s303,s8593,s5346,s2603,s3872,s7301,s8266,s8448,s3733,s5648,s6503,s7305,s3433,s6678,s5183,s2301,s1533,s1257,s3365,s6787,s8385
s304,s6706,s7349,s3253,s7388,s3630,s254,s1982,s2736,s5731,s2521,s3157,s4134,s2847,s2859,s2947,s4579,s7140,s3078,s2392,s6873
s306,s8012,s2623,s4570,s1426,s3352,s5475,s1437,s155,s8709,s6005,s8274,s260,s8295,s7746,s8491,s1469,s276,s3066,s6710,s5176
s307,s3526,s3714,s1900,s1934,s4187,s4617,s860,s8022,s4006,s2135,s3861,s7202,s626,s3839,s6689,s4741,s8079,s1593,s3635,s6517
s308,s1119,s6300,s19,s4125,s1810,s6654,s5089,s6093,s3078,s7362,s1292,s5995,s1516,s6591,s258,s6288,s354,s8212,s4840,s1521
s309,s21,s5105,s2946,s7518,s8289,s1230,s2550,s8804,s794,s2171,s6611,s3015,s6742,s6184,s8109,s5049,s5916,s8002,s5062,s4311
s310,s6773,s3929,s1311,s8712,s8692,s8098,s3478,s4174,s6738,s2972,s6463,s8383,s6970,s5661,s8601,s4001,s319,s5431,s3062,s342
s311,s3788,s2922,s943,s5306,s382,s1243,s319,s4637,s4779,s2518,s3533,s2176,s6213,s2607,s353,s1155,s1089,s2088,s4751,s518
s312,s4105,s5382,s3315,s3327,s1068,s8547,s2231,s1374,s2492,s2445,s14,s3502,s1067,s2191,s1125,s7291,s3192,s1588,s7522,s1560
s313,s6234,s2447,s7365,s66,s4325,s8586,s7936,s5808,s2808,s488,s524,s56,s6245,s1337,s5415,s525,s1721,s3005,s180,s3296
s314,s3626,s2422,s6664,s6990,s8772,s8649,s4846,s274,s6067,s8679,s5399,s2735,s5838,s5146,s7743,s8551,s3567,s2483,s3956,s4848
s315,s7075,s5818,s6112,s7382,s2323,s214,s2316,s5676,s3979,s1231,s7433,s2443,s5206,s4146,s1692,s1855,s2105,s5967,s3963,s1435
s316,s900,s2823,s2925,s2198,s3617,s7868,s3114,s5345,s2852,s4639,s5995,s7329,s1232,s2962,s2010,s21,s6888,s4946,s2834,s138
s317,s5610,s3807,s7266,s774,s2119,s2280,s1015,s5466,s3832,s2627,s3869,s4023,s6245,s4346,s2585,s8375,s6324,s8466,s8382,s6258
s318,s7946,s1691,s4523,s5966,s6375,s3233,s1328,s4463,s3406,s1172,s4422,s3753,s8086,s3399,s1322,s6032,s6117,s5308,s1698,s6863
s319,s879,s386,s7084,s5919,s7368,s5176,s880,s918,s1350,s2542,s311,s5298,s5060,s2522,s3505,s5211,s1732,s5521,s4754,s3115
s320,s2775,s6874,s7244,s6887,s5394,s3924,s3792,s2256,s5989,s7388,s152,s6297,s5484,s252,s8231,s4585,s3421,s4741,s1496,s7825
s321,s7350,s6056,s4440,s8605,s6162,s4928,s2955,s4752,s8277,s6880,s5839,s3566,s6688,s7367,s7806,s8717,s529,s8372,s1939,s1079
s322,s6290,s7544,s7984,s3928,s2023,s2632,s1393,s5231,s2909,s3476,s6920,s470,s8431,s528,s6443,s1598,s1436,s5833,s4864,s6960
s323,s4719,s7183,s7635,s1945,s5764,s3317,s4780,s8101,s7666,s1245,s3714,s2986,s4651,s830,s3625,s2611,s5843,s2683,s8079,s6281
s324,s1601,s4546,s2174,s4870,s6050,s1165,s4547,s6665,s476,s521,s5863,s4544,s896,s5886,s3864,s6858,s3166,s7516,s4741,s5593
s325,s7381,s3146,s4142,s3521,s1620,s1752,s1546,s8597,s7132,s2897,s3504,s2239,s5228,s5376,s7944,s1413,s166,s5737,s1696,s8064
s326,s2081,s4022,s327,s5442,s5747,s2357,s1377,s4034,s3225,s3155,s388,s5189,s1197,s2029,s6284,s166,s4873,s4879,s934,s2830
s327,s326,s1546,s1197,s6894,s1664,s6808,s7741,s741,s8491,s7361,s4370,s2173,s4001,s6985,s319,s713,s5821,s4579,s1551,s8621
s328,s5808,s4151,s4425,s7540,s6449,s4482,s5828,s169,s8097,s6858,s1102,s3213,s2527,s7829,s8070,s5572,s5951,s7059,s1378,s8295
s329,s7639,s6217,s8241,s4288,s8346,s7193,s2293,s4889,s7957,s3220,s8603,s8327,s3224,s1447,s6228,s8695,s938,s1974,s1941,s5575
s330,s7149,s189,s3228,s143,s7866,s5923,s8740,s2215,s5855,s7791,s8434,s4353,s8435,s4515,s8745,s5645,s2305,s8172,s5553,s5372
s331,s1695,s7614,s1567,s8265,s4716,s1601,s2292,s843,s8532,s5267,s5867,s1959,s5001,s490,s4813,s8680,s729,s749,s6474,s8782
s332,s3927,s396,s3987,s6846,s8560,s3337,s989,s1012,s4144,s3742,s8233,s6761,s3947,s932,s2804,s3156,s257,s5752,s4296,s4064
s333,s7998,s5576,s7999,s2001,s6954,s8026,s7612,s1438,s3936,s3629,s1703,s6790,s1811,s4682,s7441,s2401,s3751,s7001,s3880,s5965
s334,s426,s353,s6995,s8597,s5847,s5737,s1382,s7599,s159,s518,s7453,s3573,s4290,s8038,s3867,s4166,s7305,s3554,s2389,s2482
s335,s3292,s3730,s1278,s1359,s8691,s4646,s1799,s549,s6200,s3153,s4352,s607,s2026,s6137,s1971,s3136,s5199,s3178,s2892,s5035
s336,s2945,s682,s8154,s7744,s5140,s8033,s5849,s3855,s4157,s3642,s5826,s2456,s6325,s5880,s3141,s5502,s5030,s6124,s5168,s1220
s337,s6804,s3628,s5454,s6825,s5390,s8390,s4432,s8120,s2078,s1331,s2989,s3875,s8190,s6290,s5947,s6830,s458,s219,s355,s8555
s338,s2216,s8214,s6012,s7504,s2921,s8225,s38,s6484,s2686,s2504,s987,s3460,s7061,s2886,s2203,s6568,s6396,s5213,s3198,s7213
s339,s2137,s8510,s2972,s5447,s3234,s7408,s8756,s374,s8627,s1817,s3823,s6727,s6559,s4611,s7628,s1537,s2192,s8132,s7662,s3924
s340,s5224,s2256,s6597,s4206,s4823,s6873,s3015,s1424,s4273,s8101,s4709,s3969,s2698,s2760,s1327,s4201,s7084,s784,s5656,s2188
s341,s1940,s6305,s6727,s5203,s3797,s1537,s1622,s1360,s4132,s7856,s7075,s3335,s1216,s2287,s8158,s1299,s1380,s626,s6972,s4311
s342,s3286,s7837,s660,s1717,s1083,s2796,s4011,s2639,s6206,s2967,s2114,s2042,s3545,s303,s7279,s2183,s5281,s7803,s3827,s7829
s343,s8708,s7405,s642,s84,s7243,s7340,s3857,s7753,s8047,s4777,s6494,s1523,s6851,s4179,s599,s8207,s6443,s6019,s5212,s3512
s344,s3844,s7540,s5719,s8452,s8226,s2983,s4921,s642,s6301,s8403,s2138,s7547,s4017,s4741,s484,s7811,s8011,s2501,s744,s5492
s345,s1460,s972,s1913,s6094,s804,s5382,s3761,s8169,s7132,s6306,s3634,s3734,s518,s2100,s3723,s2392,s6155,s5530,s6056,s4123
s346,s4567,s7231,s4490,s2657,s4387,s5643,s4681,s5738,s3968,s8538,s4776,s8784,s3629,s3923,s3324,s13,s1943,s3443,s450,s2161
s347,s151,s5106,s6925,s2312,s7703,s2525,s6210,s3977,s5266,s6294,s8447,s6497,s4803,s4361,s2088,s6741,s2669,s7050,s3184,s5685
s348,s1495,s8661,s3107,s8000,s2080,s1803,s8079,s4937,s6081,s1703,s6689,s847,s7748,s88,s2843,s7003,s6954,s8175,s6047,s1102
s349,s3273,s6771,s4049,s668,s4206,s6098,s7458,s6716,s77,s7896,s1703,s3693,s6577,s7172,s6378,s721,s1639,s5576,s7150,s7048
s350,s4037,s6975,s3224,s3864,s3159,s4846,s6820,s8022,s617,s1614,s5306,s3793,s2823,s2060,s5945,s1658,s1379,s2792,s8753,s3537
s351,s438,s6867,s3970,s8485,s1703,s3995,s142,s6181,s7329,s8388,s7388,s6144,s5015,s6727,s2029,s1784,s1633,s7044,s6828,s5989
s352,s3990,s3086,s5754,s1157,s8650,s5070,s1014,s1321,s2440,s15,s2448,s7748,s780,s4953,s6972,s4128,s308,s1380,s4293,s5903
s353,s4869,s1603,s518,s8038,s2389,s6052,s2722,s2482,s4709,s6143,s334,s4220,s5170,s3664,s8037,s1732,s2230,s7568,s7065,s6845
s354,s8212,s1516,s8079,s8650,s2030,s6968,s448,s308,s8567,s8381,s6999,s19,s3108,s1416,s4192,s6300,s1479,s7788,s2848,s2298
s355,s3317,s8403,s8402,s8555,s4432,s2078,s474,s1987,s1983,s2185,s900,s219,s5323,s3945,s1937,s8178,s383,s6535,s1892,s3753
s356,s1197,s2065,s5946,s1223,s5297,s7175,s2391,s250,s1264,s2722,s507,s6380,s1129,s191,s4799,s8361,s7068,s6565,s5323,s4709
